station,N,phase,registered_v021_phase,observed_score,null_median,signed_effect,lower_tail_local_p,month_boundary_crossings,trailing_days_dropped,status
Guanyuan,14,2,False,0.10714805989820787,0.296240060018762,-0.18909200012055416,0.0078125,43,3,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,14,3,False,0.14191880073397498,0.2895577455335057,-0.14763894479953074,0.0234375,43,2,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,14,4,False,0.20093952446209784,0.3060061392811846,-0.10506661481908675,0.0859375,43,1,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,14,5,False,0.27784605244074123,0.3015534130057885,-0.023707360565047242,0.3125,43,0,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,14,6,False,0.24809237744157522,0.31936821866543813,-0.0712758412238629,0.171875,44,13,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,14,7,False,0.16082824342110263,0.3086590097787284,-0.14783076635762576,0.03125,44,12,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,14,8,False,0.08278323699776595,0.31010443790994796,-0.227321200912182,0.0078125,44,11,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,14,9,False,0.04739194572300577,0.30623102053341555,-0.2588390748104098,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,14,10,False,0.03852222498465246,0.30880894179163876,-0.2702867168069863,0.0078125,44,9,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,14,11,False,0.026677279840564623,0.3092016267476566,-0.282524346907092,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,14,12,False,0.03972611844904105,0.3112955541353166,-0.27156943568627556,0.0078125,44,7,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,14,13,False,0.03984697863275352,0.30453342882147794,-0.2646864501887244,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,0,True,0.043280189949557096,0.2983774725910214,-0.25509728264146425,0.0078125,44,5,REGISTERED
Gucheng,14,1,False,0.044143049503788674,0.29242601988933875,-0.24828297038555008,0.0078125,44,4,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,2,False,0.08919898313032834,0.3076710492221869,-0.21847206609185857,0.0078125,43,3,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,3,False,0.1053941947895397,0.30751861678478337,-0.20212442199524366,0.0078125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,4,False,0.12584595505918025,0.3226627244110885,-0.19681676935190826,0.0078125,43,1,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,5,False,0.18401745490193414,0.31827194719169327,-0.13425449228975914,0.0546875,43,0,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,6,False,0.17196039436282431,0.3212263733150932,-0.14926597895226887,0.0078125,44,13,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,7,False,0.11500270683174216,0.3082832391364548,-0.19328053230471262,0.0078125,44,12,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,8,False,0.05757593663698887,0.2944661251657645,-0.2368901885287756,0.0078125,44,11,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,9,False,0.022124218495562717,0.2947760886595436,-0.27265187016398085,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,10,False,0.00039499909401810167,0.2932022055024645,-0.29280720640844643,0.0078125,44,9,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,11,False,-0.011196324300235126,0.3078437034874754,-0.31904002778771057,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,12,False,-0.0091981170896142,0.30665393318944,-0.3158520502790542,0.0078125,44,7,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,14,13,False,-0.015684126961992572,0.30124550624199203,-0.3169296332039846,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,0,True,0.07692783986801553,0.3134832718537023,-0.23655543198568674,0.0078125,44,5,REGISTERED
Huairou,14,1,False,0.05876035192753573,0.3082458457639185,-0.24948549383638277,0.0078125,44,4,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,2,False,0.09212592620906959,0.31385692202759063,-0.22173099581852104,0.0078125,43,3,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,3,False,0.11870204300330614,0.32214511520161276,-0.20344307219830662,0.015625,43,2,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,4,False,0.15807898689154112,0.3352533517908908,-0.17717436489934965,0.03125,43,1,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,5,False,0.21826160467912947,0.33126557472612106,-0.11300397004699159,0.0625,43,0,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,6,False,0.20957785896150027,0.32469861005740125,-0.11512075109590097,0.0625,44,13,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,7,False,0.17016681552751928,0.32958306113227626,-0.15941624560475698,0.0234375,44,12,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,8,False,0.11417728639673683,0.32780182434249605,-0.21362453794575922,0.015625,44,11,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,9,False,0.08153178990114326,0.3252542127641983,-0.24372242286305504,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,10,False,0.0855632095077319,0.32970571922682346,-0.24414250971909157,0.0078125,44,9,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,11,False,0.044555710411034836,0.3277467204011958,-0.28319100999016095,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,12,False,0.08090978986756386,0.3289059502253228,-0.24799616035775895,0.0078125,44,7,POST_HOC_DIAGNOSTIC_ONLY
Huairou,14,13,False,0.08043537403697884,0.327758053972042,-0.24732267993506316,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,0,True,0.10506524595771766,0.29068655123878284,-0.18562130528106519,0.015625,44,5,REGISTERED
Nongzhanguan,14,1,False,0.07472364832304858,0.2955566047021531,-0.22083295637910455,0.0078125,44,4,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,2,False,0.11692948644422704,0.30052577503499667,-0.18359628859076962,0.015625,43,3,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,3,False,0.1527598414088695,0.3063454909158303,-0.1535856495069608,0.0390625,43,2,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,4,False,0.20321135500824003,0.30541866616269503,-0.102207311154455,0.125,43,1,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,5,False,0.2783491339124912,0.3109553971178004,-0.03260626320530918,0.34375,43,0,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,6,False,0.20912555450110265,0.3297875694669706,-0.12066201496586793,0.0859375,44,13,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,7,False,0.12498036093229103,0.3126389163383616,-0.18765855540607057,0.0078125,44,12,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,8,False,0.06853381544828473,0.30860547488963014,-0.2400716594413454,0.0078125,44,11,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,9,False,0.05179388425437823,0.31311553134647896,-0.2613216470921007,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,10,False,0.05958170340152541,0.31065149401327524,-0.25106979061174983,0.0078125,44,9,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,11,False,0.04863361396390955,0.30244348835145396,-0.25380987438754443,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,12,False,0.070609813017218,0.2933335187495525,-0.2227237057323345,0.0078125,44,7,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,14,13,False,0.06386864345511993,0.29873805940023784,-0.2348694159451179,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,0,True,0.08423420582013076,0.3523395168244376,-0.26810531100430685,0.0078125,44,5,REGISTERED
Shunyi,14,1,False,0.06104976189431018,0.35467933770060167,-0.2936295758062915,0.0078125,44,4,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,2,False,0.10940123855598481,0.342170170399438,-0.23276893184345315,0.015625,43,3,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,3,False,0.18546764900465446,0.3508686127013647,-0.16540096369671026,0.03125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,4,False,0.2470838913941595,0.35187000682014746,-0.10478611542598795,0.125,43,1,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,5,False,0.3204897298821583,0.34764676193331495,-0.02715703205115666,0.3671875,43,0,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,6,False,0.308098750242202,0.3559244561514854,-0.04782570590928337,0.265625,44,13,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,7,False,0.210831041272213,0.3514947692001201,-0.14066372792790713,0.046875,44,12,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,8,False,0.13719939442484008,0.34842204430175877,-0.2112226498769187,0.015625,44,11,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,9,False,0.10757979883383627,0.3454256317385661,-0.23784583290472983,0.015625,43,10,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,10,False,0.09413800693031461,0.3408682022353169,-0.2467301953050023,0.0078125,44,9,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,11,False,0.048346700552916476,0.35436210440642635,-0.3060154038535099,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,12,False,0.08188502257778105,0.3505822447897726,-0.26869722221199155,0.0078125,44,7,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,14,13,False,0.07637724358626319,0.35287737093296495,-0.27650012734670176,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,0,True,0.1021260310878298,0.2462083634308763,-0.1440823323430465,0.03125,44,5,REGISTERED
Tiantan,14,1,False,0.09158335592450571,0.24814838268693593,-0.15656502676243023,0.0234375,44,4,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,2,False,0.12289020339005072,0.24778846180026662,-0.1248982584102159,0.0234375,43,3,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,3,False,0.13081842971554836,0.2592347856581069,-0.12841635594255857,0.0625,43,2,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,4,False,0.1684496870458714,0.26385658476468593,-0.09540689771881453,0.125,43,1,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,5,False,0.23671640376893885,0.2557396985642594,-0.019023294795320528,0.390625,43,0,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,6,False,0.22148144390889224,0.2664463949051268,-0.04496495099623454,0.2734375,44,13,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,7,False,0.14709683255304085,0.2746649909628268,-0.12756815840978597,0.078125,44,12,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,8,False,0.064410930768111,0.2550291290676968,-0.19061819829958582,0.0078125,44,11,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,9,False,0.04453076291446969,0.2583443039028367,-0.213813540988367,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,10,False,0.033655962707384995,0.2561917279151873,-0.2225357652078023,0.0078125,44,9,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,11,False,0.008251512465295837,0.26400192020327,-0.2557504077379742,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,12,False,0.05803313655370528,0.2504238058722452,-0.19239066931853993,0.0078125,44,7,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,14,13,False,0.08041605260438141,0.25988746115844513,-0.17947140855406374,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,0,True,0.17791789225592478,0.4039871613307699,-0.22606926907484512,0.0078125,44,5,REGISTERED
Wanliu,14,1,False,0.17277875094097353,0.3982052457127873,-0.22542649477181378,0.0078125,44,4,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,2,False,0.19850258573468763,0.3989030105363773,-0.20040042480168965,0.015625,43,3,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,3,False,0.21388947064548997,0.3964474439589006,-0.18255797331341062,0.0078125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,4,False,0.256995735334939,0.39808684647427683,-0.1410911111393378,0.0390625,43,1,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,5,False,0.3253291458912803,0.39888651072179787,-0.07355736483051756,0.1640625,43,0,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,6,False,0.3030307743746863,0.40872816766378656,-0.10569739328910027,0.0859375,44,13,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,7,False,0.25384713860468167,0.41167855226319905,-0.15783141365851738,0.0234375,44,12,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,8,False,0.18558938914186748,0.401266659319416,-0.21567727017754854,0.0078125,44,11,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,9,False,0.15878523062630806,0.4074867971778753,-0.24870156655156722,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,10,False,0.14000498800367991,0.4069442886337617,-0.26693930063008176,0.0078125,44,9,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,11,False,0.12894259352868995,0.4104073208625222,-0.2814647273338322,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,12,False,0.14600962111365526,0.40358088407854137,-0.2575712629648861,0.0078125,44,7,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,14,13,False,0.14669273918505077,0.41009123338123304,-0.2633984941961823,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,0,True,0.18980995270987125,0.27204764593941844,-0.08223769322954719,0.1015625,44,5,REGISTERED
Wanshouxigong,14,1,False,0.14648157754266755,0.2758577349164206,-0.12937615737375308,0.0625,44,4,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,2,False,0.14857673865086474,0.2906690570146547,-0.14209231836378994,0.046875,43,3,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,3,False,0.16945772320424266,0.2756571528400704,-0.10619942963582776,0.0390625,43,2,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,4,False,0.20835054546302365,0.2832749680651747,-0.07492442260215107,0.1171875,43,1,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,5,False,0.2773261392972792,0.28489030924973624,-0.007564169952457067,0.4609375,43,0,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,6,False,0.2237980857026698,0.29932946661010934,-0.07553138090743955,0.1640625,44,13,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,7,False,0.15727662326658814,0.3042218998226144,-0.14694527655602624,0.046875,44,12,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,8,False,0.09453270835343892,0.29861961345559923,-0.20408690510216032,0.0078125,44,11,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,9,False,0.06970902574948849,0.30242522541738587,-0.23271619966789736,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,10,False,0.08468623036107235,0.2945950575298181,-0.20990882716874576,0.0078125,44,9,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,11,False,0.06373276133327817,0.29488752357649206,-0.2311547622432139,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,12,False,0.10629211548866743,0.2957411472581786,-0.1894490317695112,0.015625,44,7,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,14,13,False,0.15036343952365147,0.2922303702845183,-0.14186693076086684,0.03125,44,6,POST_HOC_DIAGNOSTIC_ONLY
